10068,8/31（日）19時　九州～東北　広い範囲でくもりや雨,2014年8月31日 19時23分,https://weather.yahoo.co.jp/weather/video/?c=10068,佐々木聡美
10089,9/1（月）7時　新学期スタートは九州～東北で雨,2014年9月1日 7時12分,https://weather.yahoo.co.jp/weather/video/?c=10089,元井美貴
10151,天気ニュース - 今夜の雨、あがるのはいつ？？,2014年9月1日 18時00分,https://weather.yahoo.co.jp/weather/video/?c=10151,---
10156,9/１（月）19時　東海～西 晴れ　東北太平洋側は回復遅れる,2014年9月1日 18時28分,https://weather.yahoo.co.jp/weather/video/?c=10156,小林正寿
10172,9/2（火）7時　関東～九州　洗濯日和,2014年9月2日 7時12分,https://weather.yahoo.co.jp/weather/video/?c=10172,元井美貴
10348,天気ニュース - また雨雲接近　広島で強い雨のおそれも,2014年9月2日 15時35分,https://weather.yahoo.co.jp/weather/video/?c=10348,増田雅昭
10371,9/2（火）19時　西から天気下り坂,2014年9月2日 19時12分,https://weather.yahoo.co.jp/weather/video/?c=10371,長谷部愛
10745,9/3（水）7時　西日本また傘の出番に,2014年9月3日 7時09分,https://weather.yahoo.co.jp/weather/video/?c=10745,福岡良子
10793,天気ニュース - 来週にかけて台風北上の可能性も,2014年9月3日 14時16分,https://weather.yahoo.co.jp/weather/video/?c=10793,増田雅昭
10829,9/3（水）19時　西日本は激しい雨に注意を,2014年9月3日 19時04分,https://weather.yahoo.co.jp/weather/video/?c=10829,佐藤大介
10865,9/4（木）7時　西日本　激しい雷雨のおそれ,2014年9月4日 7時15分,https://weather.yahoo.co.jp/weather/video/?c=10865,福岡良子
10890,天気ニュース - 9月も異常天候の可能性,2014年9月4日 16時09分,https://weather.yahoo.co.jp/weather/video/?c=10890,佐藤大介
10919,9/4（木）19時　西・東日本　非常に激しい雨のおそれ,2014年9月4日 19時15分,https://weather.yahoo.co.jp/weather/video/?c=10919,長谷部愛
10965,9/5（金）7時　雨のエリア　ゆっくり東へ,2014年9月5日 7時20分,https://weather.yahoo.co.jp/weather/video/?c=10965,福岡良子
11171,天気ニュース - 今年はとても珍しい！？～週末天気～,2014年9月5日 14時49分,https://weather.yahoo.co.jp/weather/video/?c=11171,佐藤大介
11200,9/5（金）19時　前線弱まるも　西日本ぐずつく,2014年9月5日 18時14分,https://weather.yahoo.co.jp/weather/video/?c=11200,井坂綾
11272,9/6（土）7時　西日本　激しい雨に注意,2014年9月6日 7時22分,https://weather.yahoo.co.jp/weather/video/?c=11272,山口津香沙
11297,9/6（土）19時　全国的に変わりやすい天気,2014年9月6日 19時11分,https://weather.yahoo.co.jp/weather/video/?c=11297,井坂綾
11305,9/7（日）7時　日中は行楽日和　関東から北は秋実感,2014年9月7日 7時31分,https://weather.yahoo.co.jp/weather/video/?c=11305,多胡安那
11307,天気ニュース - 台風14号が発生　各地への影響は？,2014年9月7日 12時56分,https://weather.yahoo.co.jp/weather/video/?c=11307,---
11338,9/7（日）19時　晴れる所多いが 東海～関東すっきりせず,2014年9月7日 19時10分,https://weather.yahoo.co.jp/weather/video/?c=11338,佐々木聡美
11361,9/8（月）7時　十五夜は西ほど名月に,2014年9月8日 7時46分,https://weather.yahoo.co.jp/weather/video/?c=11361,元井美貴
11470,天気ニュース - 台風14号　伊豆諸島へ接近　関東に影響も,2014年9月8日 17時32分,https://weather.yahoo.co.jp/weather/video/?c=11470,増田雅昭
11487,9/8（月）19時　台風は伊豆諸島の南へ　全国的に晴れ,2014年9月8日 19時27分,https://weather.yahoo.co.jp/weather/video/?c=11487,多胡安那
11522,9/9（火）7時　台風は東の海上へ　西から青空広がる,2014年9月9日 7時30分,https://weather.yahoo.co.jp/weather/video/?c=11522,元井美貴
11690,9/9（火）19時　あすは広い範囲で大気不安定に,2014年9月9日 19時13分,https://weather.yahoo.co.jp/weather/video/?c=11690,長谷部愛
11692,天気ニュース - 「スーパームーン」 気になる今夜の天気は？,2014年9月9日 19時11分,https://weather.yahoo.co.jp/weather/video/?c=11692,長谷部愛
11803,9/10（水）7時　広い範囲で折り畳み傘の出番に,2014年9月10日 7時32分,https://weather.yahoo.co.jp/weather/video/?c=11803,福岡良子
11951,天気ニュース - 11日にかけて突然の大雨・落雷・突風のおそれ,2014年9月10日 17時34分,https://weather.yahoo.co.jp/weather/video/?c=11951,増田雅昭
11993,9/10（水）19時　東～北日本中心に 非常に不安定,2014年9月10日 19時00分,https://weather.yahoo.co.jp/weather/video/?c=11993,國本未華
12040,9/11（木）7時　きょうも北・東日本で大気の状態不安定,2014年9月11日 7時20分,https://weather.yahoo.co.jp/weather/video/?c=12040,福岡良子
12050,天気ニュース - 北海道から近畿で激しい雷雨のおそれ,2014年9月11日 12時23分,https://weather.yahoo.co.jp/weather/video/?c=12050,佐藤大介
12270,9/11（木）19時　北日本は雷雨　西日本～東北南部は秋晴れに,2014年9月11日 19時31分,https://weather.yahoo.co.jp/weather/video/?c=12270,長谷部愛
12373,9/12（金）7時　天気は西から回復　ただ北日本は大雨に警戒,2014年9月12日 7時24分,https://weather.yahoo.co.jp/weather/video/?c=12373,福岡良子
12403,天気ニュース - 竜巻発生　北陸～東北は不安定続く,2014年9月12日 12時50分,https://weather.yahoo.co.jp/weather/video/?c=12403,佐藤大介
12405,天気ニュース - 連休の天気予報,2014年9月12日 13時17分,https://weather.yahoo.co.jp/weather/video/?c=12405,佐藤大介
12484,9/12（金）19時　北日本はあすも大気の状態不安定,2014年9月12日 19時20分,https://weather.yahoo.co.jp/weather/video/?c=12484,國本未華
12514,9/13（土）7時　九州北部～関東　秋晴れ,2014年9月13日 7時19分,https://weather.yahoo.co.jp/weather/video/?c=12514,山口津香沙
12625,9/13（土）19時　日曜日はお出かけ日和　ただ急な雨の所も,2014年9月13日 19時02分,https://weather.yahoo.co.jp/weather/video/?c=12625,小林正寿
12631,9/14（日）7時　さわやかな行楽日和　でも・・・,2014年9月14日 7時40分,https://weather.yahoo.co.jp/weather/video/?c=12631,---
12771,9/14（日）19時　広くお出かけ日和だが、一部で雨,2014年9月14日 18時22分,https://weather.yahoo.co.jp/weather/video/?c=12771,佐々木聡美
12781,9/15（月）7時　敬老の日は北・東日本で行楽日和,2014年9月15日 7時31分,https://weather.yahoo.co.jp/weather/video/?c=12781,元井美貴
12834,天気ニュース - 今週の雨に台風15号の影響？,2014年9月15日 15時19分,https://weather.yahoo.co.jp/weather/video/?c=12834,増田雅昭
12861,9/15（月）19時　連休明け　広く晴れるも北は不安定,2014年9月15日 18時57分,https://weather.yahoo.co.jp/weather/video/?c=12861,多胡安那
12868,9/16（火）7時　北ほど雨雲が広がり不安定な天気,2014年9月16日 7時12分,https://weather.yahoo.co.jp/weather/video/?c=12868,元井美貴
13004,天気ニュース - 今日（16日）は急な雷雨　あなたの街は大丈夫？,2014年9月16日 15時22分,https://weather.yahoo.co.jp/weather/video/?c=13004,小林正寿
13155,9/16（火）19時　強い寒気　あす17日も居座る,2014年9月16日 19時26分,https://weather.yahoo.co.jp/weather/video/?c=13155,佐藤大介
13239,9/17（水）7時　関東から北は傘の出番,2014年9月17日 7時20分,https://weather.yahoo.co.jp/weather/video/?c=13239,福岡良子
13254,天気ニュース - 来週にかけて日本付近へ台風北上の可能性,2014年9月17日 11時55分,https://weather.yahoo.co.jp/weather/video/?c=13254,増田雅昭
13289,9/17（水）19時　秋　深まっています,2014年9月17日 19時18分,https://weather.yahoo.co.jp/weather/video/?c=13289,國本未華
13316,9/18（木）7時　台風16号発生　来週は日本に影響か,2014年9月18日 7時18分,https://weather.yahoo.co.jp/weather/video/?c=13316,福岡良子
13323,天気ニュース - 台風16号　今後の進路は？,2014年9月18日 11時16分,https://weather.yahoo.co.jp/weather/video/?c=13323,村木祐輔
13436,9/18（木）19時　東北～中国・四国地方　秋晴れ,2014年9月18日 20時04分,https://weather.yahoo.co.jp/weather/video/?c=13436,中村美公
13470,9/19（金）7時　台風16号北上中　沖縄ではきょうから影響も,2014年9月19日 7時38分,https://weather.yahoo.co.jp/weather/video/?c=13470,福岡良子
13485,天気ニュース - 台風16号　日本に接近のおそれ,2014年9月19日 12時19分,https://weather.yahoo.co.jp/weather/video/?c=13485,村木祐輔
13553,9/19（金）19時　台風16号　発達しながら北上中,2014年9月19日 19時49分,https://weather.yahoo.co.jp/weather/video/?c=13553,井坂綾
13599,9/20（土）7時　台風16号北上中　高波・雷雨に注意,2014年9月20日 7時20分,https://weather.yahoo.co.jp/weather/video/?c=13599,山口津香沙
13605,天気ニュース - 台風16号　日本に上陸の可能性も出てきた,2014年9月20日 13時53分,https://weather.yahoo.co.jp/weather/video/?c=13605,村木祐輔
13644,9/20（土）19時　台風16号　先島諸島へ,2014年9月20日 18時56分,https://weather.yahoo.co.jp/weather/video/?c=13644,井坂綾
13652,9/21（日）7時 台風はノロノロ　四国から北は行楽日和,2014年9月21日 7時18分,https://weather.yahoo.co.jp/weather/video/?c=13652,多胡安那
13668,天気ニュース - 台風16号　進路の予想に変化が,2014年9月21日 15時16分,https://weather.yahoo.co.jp/weather/video/?c=13668,増田雅昭
13683,9/21（日）19時 本州付近は広く秋晴れ　沖縄は荒れた天気に,2014年9月21日 19時03分,https://weather.yahoo.co.jp/weather/video/?c=13683,佐々木聡美
13698,9/22（月）7時 台風16号　東シナ海を北上中,2014年9月22日 7時32分,https://weather.yahoo.co.jp/weather/video/?c=13698,元井美貴
13767,天気ニュース - 台風16号最新情報（22日）　列島への影響は？,2014年9月22日 11時43分,https://weather.yahoo.co.jp/weather/video/?c=13767,増田雅昭
13862,9/22（月）19時　秋分の日　広く秋晴れ　行楽日和に,2014年9月22日 18時50分,https://weather.yahoo.co.jp/weather/video/?c=13862,多胡安那
13887,天気ニュース - 最新情報（22日夜）　台風16号は次第に東へ,2014年9月22日 20時10分,https://weather.yahoo.co.jp/weather/video/?c=13887,多胡安那
13910,9/23（火）7時　秋晴れは今日まで　台風は進路を東へ,2014年9月23日 9時29分,https://weather.yahoo.co.jp/weather/video/?c=13910,元井美貴
13940,天気ニュース - 台風16号 23日最新情報 大雨に警戒,2014年9月23日 15時37分,https://weather.yahoo.co.jp/weather/video/?c=13940,小林正寿
13957,9/23（火）19時　西日本を中心に大雨のおそれ　土砂災害に警戒,2014年9月23日 18時48分,https://weather.yahoo.co.jp/weather/video/?c=13957,中村美公
13979,9/24（水）7時　台風が近付く前から大雨に注意,2014年9月24日 7時22分,https://weather.yahoo.co.jp/weather/video/?c=13979,福岡良子
14185,天気ニュース - 元・台風16号の低気圧　雨風の影響は？,2014年9月24日 13時18分,https://weather.yahoo.co.jp/weather/video/?c=14185,増田雅昭
14257,9/24（水）19時　元・台風16号の低気圧　雨の降り方に警戒,2014年9月24日 19時23分,https://weather.yahoo.co.jp/weather/video/?c=14257,---
14284,9/25（木）7時　まだ続く　元・台風16号の影響,2014年9月25日 7時22分,https://weather.yahoo.co.jp/weather/video/?c=14284,福岡良子
14305,天気ニュース - 台風17号最新情報（25日）　関東は今夜雷雨,2014年9月25日 13時56分,https://weather.yahoo.co.jp/weather/video/?c=14305,佐藤大介
14332,9/25（木）19時　全国的に秋晴れ　台風17号は・・・,2014年9月25日 18時57分,https://weather.yahoo.co.jp/weather/video/?c=14332,中村美公
14389,9/26（金）7時　どこへ行っても秋晴れ,2014年9月26日 7時19分,https://weather.yahoo.co.jp/weather/video/?c=14389,福岡良子
14432,天気ニュース - 台風17号　来週には本州接近も,2014年9月26日 12時51分,https://weather.yahoo.co.jp/weather/video/?c=14432,村木祐輔
14474,9/26（金）19時　今後の台風17号は？,2014年9月26日 19時01分,https://weather.yahoo.co.jp/weather/video/?c=14474,井坂綾
14484,天気ニュース - 台風１７号　週末はアウターバンドに要注意！？,2014年9月26日 19時54分,https://weather.yahoo.co.jp/weather/video/?c=14484,國本未華
14510,9/27（土）7時　全国的に行楽日和,2014年9月27日 7時40分,https://weather.yahoo.co.jp/weather/video/?c=14510,山口津香沙
14532,9/27（土）19時　台風17号 小笠原諸島に接近,2014年9月27日 18時51分,https://weather.yahoo.co.jp/weather/video/?c=14532,井坂綾
14559,9/28（日）7時　行楽日和も、小笠原と伊豆諸島は高波警戒,2014年9月28日 7時45分,https://weather.yahoo.co.jp/weather/video/?c=14559,多胡安那
14582,天気ニュース - 台風17号　29日まで強風・高波に注意,2014年9月28日 18時35分,https://weather.yahoo.co.jp/weather/video/?c=14582,村木祐輔
14588,9/28（日）19時　広く秋晴れも、注意点が２つ,2014年9月28日 19時19分,https://weather.yahoo.co.jp/weather/video/?c=14588,佐々木聡美
14609,9/29（月）7時　爽やかな秋晴れ　気温差に気を付けて,2014年9月29日 7時30分,https://weather.yahoo.co.jp/weather/video/?c=14609,元井美貴
14752,9/29（月）19時　台風18号発生　あすは太平洋側ほど晴れ,2014年9月29日 18時54分,https://weather.yahoo.co.jp/weather/video/?c=14752,多胡安那
14761,天気ニュース - 最新・台風18号進路予想と紅葉情報,2014年9月29日 19時59分,https://weather.yahoo.co.jp/weather/video/?c=14761,多胡安那
14800,9/30（火）7時　台風18号が発生　今日は日本海側から雲が広がる,2014年9月30日 7時42分,https://weather.yahoo.co.jp/weather/video/?c=14800,元井美貴
14834,天気ニュース - 10月なのに台風接近?18号最新情報,2014年9月30日 15時52分,https://weather.yahoo.co.jp/weather/video/?c=14834,小林正寿
14866,9/30（火）19時　台風18号最新情報　関東・九州で雨,2014年9月30日 19時21分,https://weather.yahoo.co.jp/weather/video/?c=14866,長谷部愛
14895,10/1（水）7時　発達中の台風18号　日本への影響は？,2014年10月1日 7時08分,https://weather.yahoo.co.jp/weather/video/?c=14895,福岡良子
14932,天気ニュース - 台風18号　日本接近の可能性高まる,2014年10月1日 14時29分,https://weather.yahoo.co.jp/weather/video/?c=14932,増田雅昭
14968,10/1（水）19時　発達中の台風18号　日本への影響は？,2014年10月1日 19時12分,https://weather.yahoo.co.jp/weather/video/?c=14968,福岡良子
15009,10/2（木）7時　西から天気下り坂　各地で傘の出番に,2014年10月2日 7時21分,https://weather.yahoo.co.jp/weather/video/?c=15009,福岡良子
15065,天気ニュース - 台風18号最新情報　上陸の可能性も,2014年10月2日 17時05分,https://weather.yahoo.co.jp/weather/video/?c=15065,佐藤大介
15083,10/2（木）19時　台風18号 週末に沖縄 週明けに本州へ,2014年10月2日 19時26分,https://weather.yahoo.co.jp/weather/video/?c=15083,長谷部愛
15128,10/3（金）7時　台風18号北上中　早めの台風対策を,2014年10月3日 7時35分,https://weather.yahoo.co.jp/weather/video/?c=15128,福岡良子
15145,天気ニュース - 台風18号　最新情報　週末の各地の影響は？,2014年10月3日 11時33分,https://weather.yahoo.co.jp/weather/video/?c=15145,村木祐輔
15214,天気ニュース - 台風18号　上陸のおそれも　広範囲に影響か,2014年10月3日 18時44分,https://weather.yahoo.co.jp/weather/video/?c=15214,國本未華
15223,10/3（金）19時　台風18号　勢力を維持したまま北上中,2014年10月3日 19時29分,https://weather.yahoo.co.jp/weather/video/?c=15223,國本未華
15255,10/4（土）7時　台風18号　沖縄・奄美　暴風・高波に警戒,2014年10月4日 8時12分,https://weather.yahoo.co.jp/weather/video/?c=15255,山口津香沙
15260,天気ニュース - 台風18号　関東直撃のおそれも,2014年10月4日 13時24分,https://weather.yahoo.co.jp/weather/video/?c=15260,小林正寿
15274,10/4（土）19時　台風北上 沖縄から西日本で暴風・高波に警戒,2014年10月4日 18時55分,https://weather.yahoo.co.jp/weather/video/?c=15274,小林正寿
15302,10/5（日）7時　台風18号　勢力を保ったまま西日本に接近中,2014年10月5日 7時29分,https://weather.yahoo.co.jp/weather/video/?c=15302,---
15319,天気ニュース - 台風18号　上陸の可能性高まる,2014年10月5日 12時41分,https://weather.yahoo.co.jp/weather/video/?c=15319,増田雅昭
15329,10/5（日）19時　台風18号　あす本州に上陸のおそれ,2014年10月5日 18時30分,https://weather.yahoo.co.jp/weather/video/?c=15329,佐々木聡美
15335,天気ニュース - 台風18号　あすは東日本でも大荒れの天気に,2014年10月5日 19時08分,https://weather.yahoo.co.jp/weather/video/?c=15335,小杉浩史
15369,10/6（月）7時　台風18号　猛烈な雨・暴風・高波に警戒,2014年10月6日 7時02分,https://weather.yahoo.co.jp/weather/video/?c=15369,小林正寿
15375,天気ニュース - 台風18号　静岡県浜松市付近に上陸,2014年10月6日 9時37分,https://weather.yahoo.co.jp/weather/video/?c=15375,小林正寿
15428,天気ニュース - 台風18号　東へ抜けても油断できず,2014年10月6日 15時16分,https://weather.yahoo.co.jp/weather/video/?c=15428,増田雅昭
15473,10/6（月）19時　台風一過　あすは秋晴れづくし,2014年10月6日 18時35分,https://weather.yahoo.co.jp/weather/video/?c=15473,多胡安那
15477,天気ニュース - 追っかけ台風19号　三連休に日本接近か,2014年10月6日 19時15分,https://weather.yahoo.co.jp/weather/video/?c=15477,多胡安那
15484,10/7（火）7時　今日は秋晴れ！三連休は台風に注意,2014年10月7日 7時35分,https://weather.yahoo.co.jp/weather/video/?c=15484,元井美貴
15532,天気ニュース - またも台風？19号の動きに要注意！,2014年10月7日 15時36分,https://weather.yahoo.co.jp/weather/video/?c=15532,小林正寿
15579,10/7（火）19時　3年ぶりの皆既月食！ 気になる天気は・・・,2014年10月7日 19時21分,https://weather.yahoo.co.jp/weather/video/?c=15579,中村美公
15622,10/8（水）7時　今日も全国的に秋晴れ続く,2014年10月8日 7時26分,https://weather.yahoo.co.jp/weather/video/?c=15622,福岡良子
15649,天気ニュース - 台風19号 900hPaで北上中 今後は？,2014年10月8日 13時30分,https://weather.yahoo.co.jp/weather/video/?c=15649,増田雅昭
15681,10/8（水）19時　台風は最盛期へ　太平洋側で雲広がる所も,2014年10月8日 19時25分,https://weather.yahoo.co.jp/weather/video/?c=15681,福岡良子
15694,10/9（木）7時　関東から西では折りたたみ傘の出番,2014年10月9日 9時17分,https://weather.yahoo.co.jp/weather/video/?c=15694,福岡良子
15738,天気ニュース - 台風19号　日本列島縦断のおそれ,2014年10月9日 17時22分,https://weather.yahoo.co.jp/weather/video/?c=15738,佐藤大介
15750,10/9（木）19時　あすは秋晴れ　気になる台風19号は…,2014年10月9日 19時10分,https://weather.yahoo.co.jp/weather/video/?c=15750,---
15769,10/10（金）7時　きょうは北と南で傘の出番に,2014年10月10日 7時39分,https://weather.yahoo.co.jp/weather/video/?c=15769,福岡良子
15793,天気ニュース - 台風19号 上陸のおそれ 3連休への影響は？,2014年10月10日 11時46分,https://weather.yahoo.co.jp/weather/video/?c=15793,村木祐輔
15885,10/10（金）19時  台風19号　勢力を維持して北上中,2014年10月10日 18時57分,https://weather.yahoo.co.jp/weather/video/?c=15885,國本未華
15886,天気ニュース - 台風19号　沖縄直撃　本州上陸のおそれ,2014年10月10日 19時20分,https://weather.yahoo.co.jp/weather/video/?c=15886,國本未華
15918,10/11（土）7時　北海道から九州北部は晴天　沖縄は大荒れ,2014年10月11日 8時08分,https://weather.yahoo.co.jp/weather/video/?c=15918,---
15939,天気ニュース - 台風19号最新情報　影響はいつどこで？,2014年10月11日 15時31分,https://weather.yahoo.co.jp/weather/video/?c=15939,小林正寿
15954,10/11（土）19時  12日(日) 台風19号の影響は?,2014年10月11日 19時13分,https://weather.yahoo.co.jp/weather/video/?c=15954,井坂綾
15957,10/12（日）7時　台風19号  西日本に接近中  上陸のおそれ,2014年10月12日 7時24分,https://weather.yahoo.co.jp/weather/video/?c=15957,中村美公
15959,天気ニュース - 台風19号あす九州に上陸へ  火曜朝に関東付近,2014年10月12日 12時51分,https://weather.yahoo.co.jp/weather/video/?c=15959,増田雅昭
15976,天気ニュース - 台風19号最新情報　九州上陸後、日本縦断へ,2014年10月12日 18時39分,https://weather.yahoo.co.jp/weather/video/?c=15976,村木祐輔
15978,10/12（日）19時　台風19号の影響で明日は西日本中心に大荒れに,2014年10月12日 19時20分,https://weather.yahoo.co.jp/weather/video/?c=15978,佐々木聡美
15981,10/13（月）7時　台風19号  西・東日本で大荒れの天気に,2014年10月13日 7時20分,https://weather.yahoo.co.jp/weather/video/?c=15981,小林正寿
15985,天気ニュース - 台風19号間もなく上陸へ　今後の影響は?,2014年10月13日 8時34分,https://weather.yahoo.co.jp/weather/video/?c=15985,小林正寿
16050,天気ニュース - 台風  西日本を横断中  首都圏への影響は？,2014年10月13日 14時56分,https://weather.yahoo.co.jp/weather/video/?c=16050,増田雅昭
16064,10/13（月）19時　西から天気回復も北海道では雪も,2014年10月13日 18時15分,https://weather.yahoo.co.jp/weather/video/?c=16064,多胡安那
16067,天気ニュース - 台風19号列島を縦断中　晴れてくるのは何時頃？,2014年10月13日 19時12分,https://weather.yahoo.co.jp/weather/video/?c=16067,多胡安那
16073,10/14（火）7時　台風19号は三陸沖へ　離れても強風高波に注意！,2014年10月14日 7時36分,https://weather.yahoo.co.jp/weather/video/?c=16073,元井美貴
16074,天気ニュース - 台風が離れていっても強風・高波に注意,2014年10月14日 8時37分,https://weather.yahoo.co.jp/weather/video/?c=16074,小林正寿
16178,10/14（火）19時　広く秋晴れ  ただ午後は雨の降る所も,2014年10月14日 19時21分,https://weather.yahoo.co.jp/weather/video/?c=16178,中村美公
16201,10/15（水）7時　関東～東海　冷たい雨の一日に,2014年10月15日 7時24分,https://weather.yahoo.co.jp/weather/video/?c=16201,福岡良子
16225,天気ニュース - 次の台風　発生の可能性は？,2014年10月15日 13時44分,https://weather.yahoo.co.jp/weather/video/?c=16225,増田雅昭
16268,10/15（水）19時　寝冷えに注意　16日はさらに冷え込み強まる,2014年10月15日 19時15分,https://weather.yahoo.co.jp/weather/video/?c=16268,福岡良子
16290,10/16（木）7時　北陸から北では傘の出番に,2014年10月16日 7時07分,https://weather.yahoo.co.jp/weather/video/?c=16290,福岡良子
16341,10/16（木）19時　北海道は雨　標高の高い所では雪,2014年10月16日 18時54分,https://weather.yahoo.co.jp/weather/video/?c=16341,中村美公
16348,天気ニュース - ハリケーン・アナがハワイに接近　歴史的な年に,2014年10月16日 19時37分,https://weather.yahoo.co.jp/weather/video/?c=16348,佐藤大介
16379,10/17（金）7時　関東から西　カラリ秋晴れ,2014年10月17日 7時22分,https://weather.yahoo.co.jp/weather/video/?c=16379,福岡良子
16393,天気ニュース - 今年の紅葉は例年より早め　その要因は？,2014年10月17日 10時55分,https://weather.yahoo.co.jp/weather/video/?c=16393,村木祐輔
16486,10/17（金）19時　絶好の○○日和,2014年10月17日 19時24分,https://weather.yahoo.co.jp/weather/video/?c=16486,國本未華
16497,天気ニュース - 冬へ一歩　週末は今季一番の寒さ,2014年10月17日 20時28分,https://weather.yahoo.co.jp/weather/video/?c=16497,國本未華
16510,10/18（土）7時　10月初　台風心配ない週末　行楽日和に,2014年10月18日 8時01分,https://weather.yahoo.co.jp/weather/video/?c=16510,山口津香沙
16540,10/18（土）19時　全国的に秋晴れ　行楽日和に,2014年10月18日 19時17分,https://weather.yahoo.co.jp/weather/video/?c=16540,井坂綾
16545,10/19（日）7時　日中はどこへ行っても太陽が味方,2014年10月19日 7時47分,https://weather.yahoo.co.jp/weather/video/?c=16545,多胡安那
16572,天気ニュース - 今週半ば以降は、傘のちコート,2014年10月19日 17時50分,https://weather.yahoo.co.jp/weather/video/?c=16572,小杉浩史
16576,10/19（日）19時　あすは傘が必要になる地域も,2014年10月19日 18時58分,https://weather.yahoo.co.jp/weather/video/?c=16576,佐々木聡美
16589,10/20（月）7時　雨の降りだし早まる　天気は下り坂に,2014年10月20日 7時22分,https://weather.yahoo.co.jp/weather/video/?c=16589,元井美貴
16771,10/20（月）19時　あすは傘を忘れずに,2014年10月20日 19時34分,https://weather.yahoo.co.jp/weather/video/?c=16771,多胡安那
16773,天気ニュース - 波打つ大気で寒波襲来 　北海道は雪に,2014年10月20日 19時38分,https://weather.yahoo.co.jp/weather/video/?c=16773,多胡安那
16795,10/21（火）7時　雨雲広がる　流星群が見られるのは？,2014年10月21日 7時52分,https://weather.yahoo.co.jp/weather/video/?c=16795,元井美貴
16837,天気ニュース - あきらめるのはまだ早い?オリオン座流星群,2014年10月21日 15時34分,https://weather.yahoo.co.jp/weather/video/?c=16837,小林正寿
16856,10/21（火）19時　冷たい雨で日中も肌寒くなりそう,2014年10月21日 19時07分,https://weather.yahoo.co.jp/weather/video/?c=16856,中村美公
16867,10/22（水）7時　上着と傘の手放せない一日に,2014年10月22日 7時28分,https://weather.yahoo.co.jp/weather/video/?c=16867,福岡良子
16908,天気ニュース - 気温急低下　冬服・冬布団の準備はいつ？,2014年10月22日 15時34分,https://weather.yahoo.co.jp/weather/video/?c=16908,増田雅昭
16923,10/22（水）19時　関東中心に12月並みの寒さの所も,2014年10月22日 19時29分,https://weather.yahoo.co.jp/weather/video/?c=16923,福岡良子
16929,10/23（木）7時　関東から北 厚手の上着でお出かけを,2014年10月23日 7時08分,https://weather.yahoo.co.jp/weather/video/?c=16929,福岡良子
16967,天気ニュース - 今年の秋はどんな秋？1か月予報,2014年10月23日 16時32分,https://weather.yahoo.co.jp/weather/video/?c=16967,佐藤大介
17009,10/23（木）19時　「そら豆」高気圧に覆われ　全国的に秋晴れ,2014年10月23日 19時35分,https://weather.yahoo.co.jp/weather/video/?c=17009,中村美公
17022,10/24（金）7時　日中は上着いらずの暖かさ,2014年10月24日 7時23分,https://weather.yahoo.co.jp/weather/video/?c=17022,福岡良子
17037,天気ニュース - 本当に行楽日和!?　天気マークに出ない雨を探します,2014年10月24日 11時50分,https://weather.yahoo.co.jp/weather/video/?c=17037,村木祐輔
